Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,White,,"Oakland (Alameda County), CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",CCR Title 17 reportable diseases reported to ACPHD Acute Communicable Disease Unit,Denominator used was CA Dept of Finance projections year of interest,"Data is for Alameda County (excluding the city of Berkeley); Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed here due to small numbers; Includes shiga toxin in feces. ",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Black,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Male,All,0.5,"Las Vegas (Clark County), NV","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,0.1,1.0
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Female,All,0.7,"Las Vegas (Clark County), NV","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,0.2,1.3
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,All,0.6,"Las Vegas (Clark County), NV","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,0.3,1.0
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Hispanic,0.3,"Washington, DC","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Black,0.2,"Washington, DC","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,All,1.5,"Washington, DC","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Other,,"Oakland (Alameda County), CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",CCR Title 17 reportable diseases reported to ACPHD Acute Communicable Disease Unit,Denominator used was CA Dept of Finance projections year of interest,"Data is for Alameda County (excluding the city of Berkeley); Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed here due to small numbers; Includes shiga toxin in feces. ",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Hispanic,,"Oakland (Alameda County), CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",CCR Title 17 reportable diseases reported to ACPHD Acute Communicable Disease Unit,Denominator used was CA Dept of Finance projections year of interest,"Data is for Alameda County (excluding the city of Berkeley); Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed here due to small numbers; Includes shiga toxin in feces. ",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,All,1.7,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Black,0.0,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,Hispanic,2.1,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Both,White,1.9,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Female,All,2.3,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2010,Male,All,1.0,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Female,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Both,White,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Both,Hispanic,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Both,Black,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Male,All,0.6,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Male,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Female,All,0.5,"San Antonio, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",NEDSS Base System,Used confirmed cases only as indicator of laboratory-confirmed; did not include probable cases (of note there were many cases with unknown race/ethnicity),,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2011,Both,Other,,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable.; Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.",,,,
