"","provider_id","hospital_name","gastrointestinal","eye","nervous_system","musculoskeletal","skin","genitourinary","cardiovascular","respiratory","other"
"279",50104,"SAINT FRANCIS MEDICAL CENTER","1564","21","13","135","94","97","92","26","68"
"280",50107,"MARIAN REGIONAL MEDICAL CENTER","578","2","42","518","1026","192","114","22","188"
"281",50108,"SUTTER MEDICAL CENTER, SACRAMENTO","4200","0","94","1455","483","858","138","112","355"
"282",50110,"LOMPOC VALLEY MEDICAL CENTER","2428","164","0","137","64","67","4","22","23"
"283",50112,"SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","5297","556","368","1342","350","600","30","357","335"
"284",50113,"SAN MATEO MEDICAL CENTER","821","117","11","177","62","74","8","8","28"
"285",50115,"PALOMAR HEALTH DOWNTOWN CAMPUS","1494","0","43","135","183","521","89","13","128"
"286",50116,"NORTHRIDGE HOSPITAL MEDICAL CENTER","80","0","15","163","206","145","53","37","87"
"287",50118,"DOCTORS HOSPITAL OF MANTECA","2774","620","172","281","732","74","5","154","46"
"288",50121,"ADVENTIST HEALTH HANFORD","5287","0","121","426","169","185","6","227","33"
"289",50122,"DAMERON HOSPITAL","1975","93","2373","182","20","40","145","20","3"
"290",50124,"USC VERDUGO HILLS HOSPITAL","595","207","34","551","4067","116","39","1","54"
"291",50125,"REGIONAL MEDICAL CENTER OF SAN JOSE","149","849","25","143","7674","128","123","78","31"
"292",50126,"VALLEY PRESBYTERIAN HOSPITAL","4189","359","16","344","1279","122","54","88","127"
"293",50127,"WOODLAND MEMORIAL HOSPITAL","3742","520","164","721","89","137","12","24","56"
"294",50128,"TRI-CITY MEDICAL CENTER","347","11","29","431","1331","215","723","120","68"
"295",50129,"ST BERNARDINE MEDICAL CENTER","397","8","106","327","7650","145","127","12","86"
"296",50131,"NOVATO COMMUNITY HOSPITAL","315","79","2","32","115","27","0","18","13"
"297",50132,"SAN GABRIEL VALLEY MEDICAL CENTER","572","1272","0","415","15","64","8","19","2530"
"298",50133,"RIDEOUT MEMORIAL HOSPITAL","422","684","8","379","468","101","73","121","99"
"299",50135,"SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","9","403","18","386","1","169","269","20","941"
"300",50136,"PETALUMA VALLEY HOSPITAL","448","213","70","85","77","85","35","25","2"
"301",50145,"COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","1080","400","54","196","3049","256","159","62","101"
"302",50149,"CALIFORNIA HOSPITAL MEDICAL CENTER LA","3655","153","112","504","420","171","24","131","143"
"303",50150,"SIERRA NEVADA MEMORIAL HOSPITAL","248","0","5","117","1812","104","1","14","131"
"304",50152,"SAINT FRANCIS MEMORIAL HOSPITAL","417","81","31","392","241","96","3","32","8"
"305",50153,"O'CONNOR HOSPITAL","1785","287","59","245","123","158","135","18","118"
"306",50158,"ENCINO HOSPITAL MEDICAL CENTER","112","103","26","135","19","6","2","14","1"
"307",50159,"VENTURA COUNTY MEDICAL CENTER","3021","10","140","447","166","151","3","42","49"
"308",50167,"SAN JOAQUIN GENERAL HOSPITAL","928","0","30","198","158","112","28","37","54"
"309",50168,"ST JUDE MEDICAL CENTER","9271","2176","276","1682","3532","593","181","238","337"
"310",50169,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","7152","922","2542","3359","5982","391","1185","94","188"
"311",50174,"SANTA ROSA MEMORIAL HOSPITAL","4994","149","1768","913","357","270","2630","167","113"
"312",50179,"EMANUEL MEDICAL CENTER","1607","5","9","276","420","139","119","22","165"
"313",50180,"JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","657","50","6","115","66","335","17","49","72"
"314",50189,"GEORGE L MEE MEMORIAL HOSPITAL","127","164","10","36","12","4","0","0","0"
"315",50191,"ST MARY MEDICAL CENTER","2723","319","24","178","219","156","211","15","182"
"316",50192,"ADVENTIST HEALTH REEDLEY","0","0","0","0","0","40","0","0","0"
"317",50194,"WATSONVILLE COMMUNITY HOSPITAL","1660","0","16","160","223","83","9","7","0"
"318",50195,"WASHINGTON HOSPITAL","190","3","44","12","16","16","663","0","0"
"319",50197,"SEQUOIA HOSPITAL","448","281","12","348","50","354","443","26","50"
"320",50204,"PALMDALE REGIONAL MEDICAL CENTER","207","14","28","322","36","81","57","10","67"
"321",50205,"EAST VALLEY GLENDORA HOSPITAL","0","0","0","0","0","0","0","0","0"
"322",50211,"ALAMEDA HOSPITAL","237","0","0","1","25","17","121","0","1"
"323",50222,"SHARP CHULA VISTA MEDICAL CENTER","1834","925","37","84","320","223","908","125","158"
"324",50224,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN","4203","805","10","96","8702","1427","439","303","1188"
"325",50225,"ADVENTIST HEALTH FEATHER RIVER","2649","48","56","368","100","125","1","138","38"
"326",50226,"AHMC ANAHEIM REGIONAL MEDICAL CENTER","1261","26","36","103","523","194","589","67","107"
"327",50228,"ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR","3302","459","78","248","609","125","17","24","27"
"328",50230,"GARDEN GROVE HOSPITAL & MEDICAL CENTER","96","0","0","0","174","1","0","0","0"
"329",50231,"POMONA VALLEY HOSPITAL MEDICAL CENTER","5127","900","55","473","1592","398","139","54","225"
"330",50232,"FRENCH HOSPITAL MEDICAL CENTER","375","273","27","435","298","130","268","35","32"
"331",50234,"SHARP CORONADO HOSPITAL AND HLTHCR CTR","1126","50","24","215","76","42","16","0","0"
"332",50235,"PROVIDENCE SAINT JOSEPH MEDICAL CTR","3057","51","94","589","250","539","45","266","0"
"333",50236,"ADVENTIST HEALTH SIMI VALLEY","1425","0","8","52","204","41","5","5","7"
"334",50238,"METHODIST HOSPITAL OF SOUTHERN CA","683","13","53","424","126","474","81","81","0"
"335",50335,"ADVENTIST HEALTH SONORA","3220","0","182","711","206","131","43","50","62"
"336",50239,"GLENDALE ADVENTIST MEDICAL CENTER","2325","0","94","158","1097","232","56","94","106"
"337",50242,"DOMINICAN HOSPITAL","2738","0","46","389","51","158","50","30","120"
"338",50243,"DESERT REGIONAL MEDICAL CENTER","924","0","25","2464","4508","181","4508","69","117"
"339",50245,"ARROWHEAD REGIONAL MEDICAL CENTER","1620","536","26","132","94","70","29","25","53"
"340",50248,"NATIVIDAD MEDICAL CENTER","809","0","33","155","341","93","21","21","25"
"341",50254,"MARSHALL MEDICAL CENTER","1570","0","9","148","109","151","109","126","39"
"342",50257,"GOOD SAMARITAN HOSPITAL","0","0","0","0","0","0","0","0","0"
"343",50261,"SIERRA VIEW MEDICAL CENTER","2044","466","219","1020","3574","449","177","50","33"
"344",50262,"RONALD REAGAN U C L A MEDICAL CENTER","6883","4537","223","744","601","725","391","621","485"
"345",50272,"REDLANDS COMMUNITY HOSPITAL","1385","0","81","220","457","252","47","29","133"
"346",50276,"CONTRA COSTA REGIONAL MEDICAL CENTER","1937","250","113","510","53","148","0","9","24"
"347",50278,"PROVIDENCE HOLY CROSS MEDICAL CENTER","2411","0","31","308","103","184","115","37","137"
"348",50279,"HI-DESERT MEDICAL CENTER","57","352","20","57","188","12","0","0","5"
"349",50280,"MERCY MEDICAL CENTER REDDING","1881","0","122","723","6913","431","75","88","127"
"350",50281,"ALHAMBRA HOSPITAL MEDICAL CENTER","1201","460","5","10","19","13","0","9","8"
"351",50283,"STANFORD HEALTH CARE - VALLEYCARE","2900","485","30","411","402","252","50","21","0"
"352",50289,"SETON MEDICAL CENTER","1045","1416","31","77","270","161","651","40","19"
"353",50290,"PROVIDENCE SAINT JOHN'S HEALTH CENTER","664","72","16","224","242","376","7","223","331"
"354",50291,"SUTTER SANTA ROSA REGIONAL HOSPITAL","2830","0","33","506","154","483","14","8","149"
"355",50292,"RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER","851","290","36","259","447","148","8","27","43"
"356",50295,"MERCY HOSPITAL","2506","3","465","668","230","356","115","83","92"
"357",50296,"HAZEL HAWKINS MEMORIAL HOSPITAL","757","149","12","57","19","26","2","1","2"
"358",50298,"BARSTOW COMMUNITY HOSPITAL","458","1","8","14","47","45","13","4","2"
"359",50300,"ST MARY MEDICAL CENTER","1206","1001","135","712","653","122","177","127","60"
"360",50301,"ADVENTIST HEALTH UKIAH VALLEY","2505","524","61","134","133","107","29","39","55"
"361",50305,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","2079","869","21","116","131","465","54","9","214"
"362",50308,"EL CAMINO HOSPITAL","1673","205","21","343","594","692","86","49","154"
"363",50309,"SUTTER ROSEVILLE MEDICAL CENTER","602","12","385","1800","431","604","52","155","237"
"364",50313,"SUTTER TRACY COMMUNITY HOSPITAL","1870","108","50","191","158","147","8","40","33"
"365",50315,"KERN MEDICAL CENTER","1155","1","54","313","130","147","0","42","35"
"366",50320,"HIGHLAND HOSPITAL","6365","445","98","514","1775","177","40","62","102"
"367",50324,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA","2675","730","62","410","399","783","828","240","280"
"368",50327,"LOMA LINDA UNIVERSITY MEDICAL CENTER","3838","1251","151","1075","912","762","271","329","381"
"369",50329,"CORONA REGIONAL MEDICAL CENTER","614","25","18","56","81","151","39","8","21"
"370",50334,"SALINAS VALLEY MEMORIAL HOSPITAL","528","18","22","98","886","230","151","95","163"
"371",50336,"ADVENTIST HEALTH LODI MEMORIAL","679","0","42","359","89","279","39","117","36"
"372",50342,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","861","93","35","294","84","252","7","0","58"
"373",50348,"UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","7892","4010","1273","2459","10602","554","1390","3233","1897"
"374",50350,"BEVERLY HOSPITAL","231","208","540","346","2234","77","249","33","33"
"375",50351,"TORRANCE MEMORIAL MEDICAL CENTER","2279","702","111","887","1752","1160","437","253","681"
"376",50352,"BARTON MEMORIAL HOSPITAL","4","45","0","1098","0","276","0","0","0"
"377",50353,"PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","2586","391","29","322","215","424","25","138","244"
"378",50357,"GOLETA VALLEY COTTAGE HOSPITAL","11","2","26","195","10105","70","0","0","17"
"379",50359,"TULARE REGIONAL MEDICAL CENTER","796","269","10","54","38","69","10","19","29"
"380",50360,"MARIN GENERAL HOSPITAL","2071","442","30","236","807","455","46","60","216"
"381",50367,"NORTHBAY MEDICAL CENTER","484","0","7","74","25","140","384","81","26"
"382",50373,"LAC+USC MEDICAL CENTER","3576","164","85","207","538","333","36","93","87"
"383",50376,"LAC/HARBOR-UCLA MED CENTER","2452","823","478","213","1301","464","74","65","130"
"384",50378,"PACIFICA HOSPITAL OF THE VALLEY","100","0","0","50","82","14","0","0","147"
"385",50380,"GOOD SAMARITAN HOSPITAL","793","266","78","348","3249","315","309","73","302"
"386",50382,"CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","1804","0","70","283","147","632","234","57","143"
"387",50390,"HEMET VALLEY MEDICAL CENTER","131","0","2","29","48","66","33","3","3"
"388",50393,"PIH HOSPITAL - DOWNEY","2498","136","117","773","72","217","107","4","9"
"389",50394,"COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","5597","860","104","1339","322","657","365","195","229"
"390",50396,"SANTA BARBARA COTTAGE HOSPITAL","1567","251","4","597","229","515","336","137","155"
"391",50397,"COALINGA REGIONAL MEDICAL CENTER","0","0","0","0","0","0","0","0","0"
"392",50407,"CHINESE HOSPITAL","2836","1126","8","16","47","77","4","7","67"
"393",50414,"MERCY HOSPITAL OF FOLSOM","4999","0","27","310","46","230","10","5","22"
"394",50417,"SUTTER COAST HOSPITAL","1092","423","0","132","59","132","2","0","232"
"395",50423,"PALO VERDE HOSPITAL","315","25","0","0","41","9","0","1","1"
"396",50424,"SCRIPPS GREEN HOSPITAL","9985","0","85","579","437","475","190","176","364"
"397",50426,"WEST ANAHEIM MEDICAL CENTER","27","43","0","67","0","0","0","0","0"
"398",50438,"HUNTINGTON MEMORIAL HOSPITAL","1656","0","26","214","103","464","305","44","171"
"399",50441,"STANFORD HEALTH CARE","6407","1904","865","2445","5717","1059","108","794","1395"
"400",50444,"MERCY MEDICAL CENTER","956","335","107","818","198","143","46","23","113"
"401",50454,"UCSF MEDICAL CENTER","11784","1626","601","2075","10890","1828","503","403","735"
"402",50455,"ADVENTIST HEALTH BAKERSFIELD","4870","139","190","675","560","446","93","90","167"
"403",50457,"ST MARY'S MEDICAL CENTER","684","118","32","429","265","62","42","20","50"
"404",50464,"DOCTORS MEDICAL CENTER","4564","967","137","834","827","505","289","46","0"
"405",50468,"MEMORIAL HOSPITAL OF GARDENA","723","240","0","59","52","20","1","53","4"
"406",50471,"GOOD SAMARITAN HOSPITAL","1054","605","164","513","67","120","86","13","81"
"407",50481,"WEST HILLS HOSPITAL & MEDICAL CENTER","163","119","6","24","162","132","165","9","73"
"408",50485,"LONG BEACH MEMORIAL MEDICAL CENTER","1930","120","67","419","253","446","109","477","122"
"409",50488,"EDEN MEDICAL CENTER","315","2","13","282","144","217","28","101","96"
"410",50492,"CLOVIS COMMUNITY MEDICAL CENTER","450","0","58","437","3672","0","796","197","0"
"411",50496,"JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS","1739","0","12","25","49","240","31","61","72"
"412",50498,"SUTTER AUBURN FAITH HOSPITAL","3111","0","11","278","160","219","74","61","69"
"413",50502,"SAINT VINCENT MEDICAL CENTER","687","14","6","148","132","96","103","20","66"
"414",50503,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","2086","0","100","256","141","345","46","104","94"
"415",50506,"SIERRA VISTA REGIONAL MEDICAL CENTER","713","0","45","481","242","118","33","105","120"
"416",50516,"MERCY SAN JUAN MEDICAL CENTER","5487","986","205","651","202","286","84","101","202"
"417",50517,"VICTOR VALLEY GLOBAL MEDICAL CENTER","358","0","4","423","2","169","33","118","2562"
"418",50523,"SUTTER DELTA MEDICAL CENTER","838","12","12","156","101","72","9","12","18"
"419",50526,"HUNTINGTON BEACH HOSPITAL","50","0","0","22","1","3","1","1","16"
"420",50528,"MEMORIAL HOSPITAL LOS BANOS","392","0","0","0","5","48","0","0","1"
"421",50534,"JOHN F KENNEDY MEMORIAL HOSPITAL","313","216","23","293","615","243","16","4","28"
"422",50537,"SUTTER DAVIS HOSPITAL","2221","329","120","650","149","206","4","26","24"
"423",50543,"COLLEGE HOSPITAL COSTA MESA","0","0","0","0","1","0","0","0","1"
"424",50549,"LOS ROBLES HOSPITAL & MEDICAL CENTER","1126","0","35","511","227","384","202","58","130"
"425",50551,"LOS ALAMITOS MEDICAL CENTER","1346","98","34","345","3330","212","88","204","229"
"426",50552,"MOTION PICTURE & TELEVISION HOSPITAL","0","0","0","0","0","0","0","0","0"
"427",50557,"MEMORIAL MEDICAL CENTER","3333","1545","205","456","216","483","59","115","148"
"428",50567,"MISSION HOSPITAL REGIONAL MED CENTER","10852","308","80","443","2369","334","392","110","249"
"429",50568,"MADERA COMMUNITY HOSPITAL","1283","0","45","88","95","83","7","58","18"
"430",50570,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","5139","0","44","598","3542","382","331","78","244"
"431",50573,"EISENHOWER MEDICAL CENTER","1943","424","686","2002","5856","675","156","94","413"
"432",50580,"LA PALMA INTERCOMMUNITY HOSPITAL","162","139","0","9","724","8","5","0","26"
"433",50581,"LAKEWOOD REGIONAL MEDICAL CENTER","1190","123","65","400","381","158","151","16","57"
"434",50586,"CHINO VALLEY MEDICAL CENTER","0","0","0","0","0","0","0","0","0"
"435",50588,"SAN DIMAS COMMUNITY HOSPITAL","290","0","22","27","26","113","1","0","10"
"436",50589,"PLACENTIA LINDA HOSPITAL","2762","171","65","844","2080","135","4","24","32"
"437",50590,"METHODIST HOSPITAL OF SACRAMENTO","1947","679","113","849","347","293","0","43","38"
"438",50597,"FOOTHILL PRESBYTERIAN HOSPITAL","719","393","5","44","56","257","12","28","51"
"439",50599,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","12181","1781","732","1193","13157","2113","349","282","1025"
"440",50603,"SADDLEBACK MEMORIAL MEDICAL CENTER","161","1","6","65","217","216","153","35","256"
"441",50608,"DELANO REGIONAL MEDICAL CENTER","727","0","9","253","60","212","25","41","4"
"442",50616,"ST JOHNS PLEASANT VALLEY HOSPITAL","821","0","13","213","115","66","5","7","46"
"443",50624,"HENRY MAYO NEWHALL  HOSPITAL","1184","138","555","1444","4557","231","406","74","219"
"444",50625,"CEDARS-SINAI MEDICAL CENTER","9377","314","535","1626","957","1351","34","483","703"
"445",50633,"TWIN CITIES COMMUNITY HOSPITAL","339","0","19","326","423","114","1","2","27"
"446",50636,"POMERADO HOSPITAL","1176","169","49","312","200","170","17","72","53"
"447",50641,"EAST LOS ANGELES DOCTORS HOSPITAL","0","0","0","0","0","0","0","0","0"
"448",50663,"LOS ANGELES COMMUNITY HOSPITAL","921","0","0","16","0","44","58","0","0"
"449",50668,"LAGUNA HONDA HOSPITAL & REHABILITATION CENTER","0","0","0","0","349","0","0","0","0"
"450",50678,"ORANGE COAST MEMORIAL MEDICAL CENTER","2159","0","137","870","286","678","62","57","196"
"451",50684,"MENIFEE VALLEY MEDICAL CENTER","85","4","1","38","30","15","4","0","8"
"452",50688,"ST LOUISE REGIONAL HOSPITAL","1470","0","10","126","6","52","39","11","13"
"453",50689,"SAN RAMON REGIONAL MEDICAL CTR","914","913","21","349","128","464","29","92","1635"
"454",50696,"KECK HOSPITAL OF USC","1523","955","380","1052","1715","602","59","553","291"
"455",50697,"PATIENTS' HOSPITAL OF REDDING","31","39","75","94","369","266","181","48","0"
"456",50701,"SOUTHWEST HEALTHCARE SYSTEM","422","0","42","219","126","399","28","77","70"
"457",50704,"MISSION COMMUNITY HOSPITAL","101","0","40","200","30","21","1","0","0"
"458",50708,"FRESNO SURGICAL HOSPITAL","3","5748","1104","2064","139","246","0","0","51"
"459",50709,"DESERT VALLEY HOSPITAL","796","0","0","0","23","11","0","0","0"
"460",50714,"SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ","5711","708","123","756","194","490","10","77","104"
"461",50717,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR","18","0","6","286","151","46","14","30","32"
"462",50724,"BAKERSFIELD HEART HOSPITAL","24","0","0","0","0","0","3914","0","0"
"463",50726,"STANISLAUS SURGICAL HOSPITAL","3477","1557","2637","1918","0","181","0","0","0"
"464",50727,"COMMUNITY HOSPITAL OF LONG BEACH","357","61","23","22","4","2","2","2","0"
"465",50735,"WHITTIER HOSPITAL MEDICAL CENTER","1611","30","23","101","101","134","142","41","6"
"466",50736,"MONTEREY PARK HOSPITAL","1918","71","72","232","199","526","18","20","104"
"467",50737,"GARFIELD MEDICAL CENTER","1701","13","9","131","266","920","349","112","278"
"468",50738,"GREATER EL MONTE COMMUNITY HOSPITAL","127","140","0","0","8","3","1","0","0"
"469",50739,"CENTINELA HOSPITAL MEDICAL CENTER","53","41","2","22","13","269","277","5","3"
"470",50740,"MARINA DEL REY HOSPITAL","505","0","11","22","46","3","6","0","14"
"471",50742,"OLYMPIA MEDICAL CENTER","930","563","6","304","1810","41","0","29","9"
"472",50744,"ANAHEIM GLOBAL MEDICAL CENTER","91","0","0","232","0","11","21","2","400"
"473",50745,"CHAPMAN GLOBAL MEDICAL CENTER","176","0","416","485","28","0","0","3","2"
"474",50746,"ORANGE COUNTY GLOBAL MEDICAL CENTER","501","15","10","119","77","124","9","6","32"
"475",50747,"SOUTH COAST GLOBAL MEDICAL CENTER","315","3","0","2","86","83","0","0","1232"
"476",50751,"MIRACLE MILE MEDICAL CENTER","0","0","0","0","0","0","0","0","161"
"477",50754,"MENLO PARK SURGICAL HOSPITAL","29","0","25","629","83","110","926","1","49"
"478",50755,"SHERMAN OAKS HOSPITAL","57","0","33","244","61","3","3","4","0"
"479",50757,"ALVARADO HOSPITAL MEDICAL CENTER","723","0","227","178","60","45","146","24","10"
"480",50758,"MONTCLAIR HOSPITAL MEDICAL CENTER","815","0","0","0","1","2","0","0","0"
"481",50761,"PROVIDENCE TARZANA MEDICAL CENTER","1699","4","25","547","213","456","45","362","137"
"482",50763,"SILVER LAKE MEDICAL CENTER","119","223","0","21","0","34","3","2","0"
"483",50764,"SHASTA REGIONAL MEDICAL CENTER","1827","0","904","175","1193","92","63","0","32"
"484",50766,"SUTTER SURGICAL HOSPITAL - NORTH VALLEY","453","0","140","348","196","62","4","2","55"
"485",50769,"HOAG ORTHOPEDIC INSTITUTE","0","0","0","906","0","0","0","0","0"
"486",50770,"LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA","405","0","35","211","169","105","0","37","107"
"487",50771,"COAST PLAZA HOSPITAL","185","46","12","11","6","42","1","0","0"
"488",50773,"SAN LEANDRO HOSPITAL","237","0","0","1","25","17","121","0","1"
"489",50775,"TEMECULA VALLEY HOSPITAL","202","0","10","47","30","18","23","38","27"
"490",50776,"COLLEGE MEDICAL CENTER","320","0","0","0","3","0","23","0","7"
"491",50778,"LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL","643","0","2","214","49","9","1","17","17"
"492",50779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL","0","0","0","0","0","0","0","0","0"
"493",50780,"FOOTHILL REGIONAL MEDICAL CENTER","118","0","11","13","19","2","1","14","6"
"494",50782,"CASA COLINA HOSPITAL","1","0","1","28","5","1","1","0","0"
"495",51300,"EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",51302,"SOUTHERN INYO HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",51303,"MAMMOTH HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",51306,"GLENN MEDICAL CENTER","210","0","0","74","24","36","0","0","3"
